Project,Class,Pattern,URL
santuario-java,SignatureAlgorithmFactory,Factory,https://github.com/apache/santuario-java/blob/trunk/src/main/java/org/apache/xml/security/stax/impl/algorithms/SignatureAlgorithmFactory.java
james,MimeMessageCopyOnWriteProxy,Proxy,https://github.com/imyousuf/james/blob/trunk/core/src/main/java/org/apache/james/core/MimeMessageCopyOnWriteProxy.java
james,MimeMessageWrapper,Wrapper,https://github.com/imyousuf/james/blob/trunk/core/src/main/java/org/apache/james/core/MimeMessageCopyOnWriteProxy.java
fest-reflect,DecoratorInvocationHandler,Decorator,https://github.com/alexruiz/fest-reflect
fest-reflect,PostDecorator,Decorator,https://github.com/alexruiz/fest-reflect
fest-reflect,PreDecorator,Decorator,https://github.com/alexruiz/fest-reflect
mongkie,DecoratorItem,Decorator,https://github.com/mongkie/mongkie/find/master
mongkie,TableDecoratorItem,Decorator,https://github.com/mongkie/mongkie/find/master
mongkie,SimpleDefaultDecorator,Decorator,https://github.com/mongkie/mongkie/find/master
mongkie,DecoratorLayout,Decorator,https://github.com/mongkie/mongkie/find/master
mongkie,DecoratorLabelRenderer,Decorator,https://github.com/mongkie/mongkie/find/master
mongkie,EnrichmentBuilder,Builder,https://github.com/mongkie/mongkie/find/master
mongkie,GraphExporterBuilder,Builder,https://github.com/mongkie/mongkie/find/master
freemind,ConditionNotSatisfiedDecorator,Decorator,https://github.com/songrit/freemind/find/master
freemind,AttributeTableModelDecoratorAdapter,Decorator,https://github.com/songrit/freemind/find/master
freemind,ExtendedAttributeTableModelDecorator,Decorator,https://github.com/songrit/freemind/find/master
freemind,ReducedAttributeTableModelDecorator,Decorator,https://github.com/songrit/freemind/find/master
freemind,NodeViewVisitor,Visitor,https://github.com/songrit/freemind/find/master
freemind,HookFactory,Factory,https://github.com/songrit/freemind/find/master
freemind,HookAdapter,Adapter,https://github.com/songrit/freemind/find/master
molgenis_apps,BiobankDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
molgenis_apps,DBIndexUpdateDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
molgenis_apps,MeasurementDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
molgenis_apps,MeasurementDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
molgenis_apps,FlowcellDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
molgenis_apps,LibraryLaneDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
molgenis_apps,IdentifiableDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
molgenis_apps,MolgenisFileDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
molgenis_apps,NameableDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
molgenis_apps,TaskDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
molgenis_apps,EditableTableDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
molgenis_apps,AuthorizableDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
molgenis_apps,MolgenisUserDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
molgenis_apps,MolgenisFileDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
molgenis_apps,NameableDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
molgenis_apps,DataDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
molgenis_apps,MeasurementDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
molgenis_apps,DataDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
molgenis_apps,MeasurementDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
molgenis_apps,MolgenisFileDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
molgenis_apps,NameableDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
molgenis_apps,HtmlFormWrapper,Wrapper,https://github.com/molgenis/molgenis_apps-legacy/find/testing
cdt,CDTViewerDropAdapter,Adapter,https://github.com/eclipse-cdt/cdt/blob/master/core/org.eclipse.cdt.ui/src/org/eclipse/cdt/internal/ui/dnd/CDTViewerDropAdapter.java
cdt,TextViewerDragAdapter,Adapter,https://github.com/eclipse-cdt/cdt/blob/master/core/org.eclipse.cdt.ui/src/org/eclipse/cdt/internal/ui/dnd/TextViewerDragAdapter.java
cdt,DelegatingDropAdapter,Adapter,https://github.com/eclipse-cdt/cdt/blob/master/core/org.eclipse.cdt.ui/src/org/eclipse/cdt/internal/ui/dnd/DelegatingDropAdapter.java
cdk,LibraryCompilerWrapper,Wrapper,https://github.com/richfaces/richfaces-cdk/blob/master/generator/src/main/java/org/richfaces/cdk/apt/LibraryCompilerWrapper.java
cdo,HibernateMoveableListWrapper,Wrapper,https://github.com/eclipse/cdo/blob/master/plugins/org.eclipse.emf.cdo.server.hibernate/src/org/eclipse/emf/cdo/server/internal/hibernate/tuplizer/HibernateMoveableListWrapper.java
cdo,ByteArrayWrapper,Wrapper,https://github.com/eclipse/cdo/blob/master/plugins/org.eclipse.net4j.util/src/org/eclipse/net4j/util/collection/ByteArrayWrapper.java
cdo,CDOAdapter,Adapter,https://github.com/eclipse/cdo/blob/master/plugins/org.eclipse.emf.cdo/src/org/eclipse/emf/internal/cdo/object/CDOObjectWrapperBase.java
cdo,EresourceAdapterFactory,Adapter,https://github.com/eclipse/cdo/blob/master/plugins/org.eclipse.emf.cdo/src/org/eclipse/emf/internal/cdo/object/CDOObjectWrapper.java
cdo,EresourceAdapterFactory,Factory,https://github.com/eclipse/cdo/blob/master/plugins/org.eclipse.emf.cdo/src/org/eclipse/emf/internal/cdo/object/CDOObjectWrapper.java
cdo,EtypesAdapterFactory,Adapter,https://github.com/eclipse/cdo/blob/master/plugins/org.eclipse.emf.cdo/src/org/eclipse/emf/internal/cdo/object/CDOLegacyWrapper.java
cdo,EtypesAdapterFactory,Factory,https://github.com/eclipse/cdo/blob/master/plugins/org.eclipse.emf.cdo/src/org/eclipse/emf/internal/cdo/object/CDOLegacyWrapper.java
cdo,CDOLazyContentAdapter,Adapter,https://github.com/eclipse/cdo/blob/master/plugins/org.eclipse.emf.cdo/src/org/eclipse/emf/internal/cdo/object/CDOLegacyWrapper.java
cdo,CDOLegacyAdapter,Adapter,https://github.com/eclipse/cdo/blob/master/plugins/org.eclipse.emf.cdo/src/org/eclipse/emf/internal/cdo/object/CDOLegacyWrapper.java
cdo,CDOCommonEventAdapter,Adapter,https://github.com/eclipse/cdo/blob/master/plugins/org.eclipse.emf.cdo/src/org/eclipse/emf/internal/cdo/object/CDOLegacyWrapper.java
cdo,DawngenmodelAdapterFactory,Adapter,https://github.com/eclipse/cdo/blob/master/plugins/org.eclipse.emf.cdo/src/org/eclipse/emf/internal/cdo/object/CDOLegacyWrapper.java
cdo,DawngenmodelAdapterFactory,Factory,https://github.com/eclipse/cdo/blob/master/plugins/org.eclipse.emf.cdo/src/org/eclipse/emf/internal/cdo/object/CDOLegacyWrapper.java
cdo,DawngenmodelItemProviderAdapterFactory,Adapter,https://github.com/eclipse/cdo/blob/master/plugins/org.eclipse.emf.cdo/src/org/eclipse/emf/internal/cdo/object/CDOLegacyWrapper.java
cdo,DawngenmodelItemProviderAdapterFactory,Factory,https://github.com/eclipse/cdo/blob/master/plugins/org.eclipse.emf.cdo/src/org/eclipse/emf/internal/cdo/object/CDOLegacyWrapper.java
cdo,CDOItemProviderAdapter,Adapter,https://github.com/eclipse/cdo/blob/master/plugins/org.eclipse.emf.cdo/src/org/eclipse/emf/internal/cdo/object/CDOLegacyWrapper.java
cdo,CDODefsAdapterFactory,Adapter,https://github.com/eclipse/cdo/blob/master/plugins/org.eclipse.emf.cdo/src/org/eclipse/emf/internal/cdo/object/CDOLegacyWrapper.java
cdo,CDODefsAdapterFactory,Factory,https://github.com/eclipse/cdo/blob/master/plugins/org.eclipse.emf.cdo/src/org/eclipse/emf/internal/cdo/object/CDOLegacyWrapper.java
cdo,EresourceItemProviderAdapterFactory,Adapter,https://github.com/eclipse/cdo/blob/master/plugins/org.eclipse.emf.cdo/src/org/eclipse/emf/internal/cdo/object/CDOLegacyWrapper.java
cdo,EresourceItemProviderAdapterFactory,Factory,https://github.com/eclipse/cdo/blob/master/plugins/org.eclipse.emf.cdo/src/org/eclipse/emf/internal/cdo/object/CDOLegacyWrapper.java
cdo,InterfaceAdapterFactory,Adapter,https://github.com/eclipse/cdo/blob/master/plugins/org.eclipse.emf.cdo/src/org/eclipse/emf/internal/cdo/object/CDOLegacyWrapper.java
cdo,InterfaceAdapterFactory,Factory,https://github.com/eclipse/cdo/blob/master/plugins/org.eclipse.emf.cdo/src/org/eclipse/emf/internal/cdo/object/CDOLegacyWrapper.java
cdo,EmbeddedDerbyAdapter,Adapter,https://github.com/eclipse/cdo/blob/master/plugins/org.eclipse.emf.cdo/src/org/eclipse/emf/internal/cdo/object/CDOLegacyWrapper.java
cdo,H2Adapter,Adapter,https://github.com/eclipse/cdo/blob/master/plugins/org.eclipse.emf.cdo/src/org/eclipse/emf/internal/cdo/object/CDOLegacyWrapper.java
cdo,HSQLDBAdapter,Adapter,https://github.com/eclipse/cdo/blob/master/plugins/org.eclipse.emf.cdo/src/org/eclipse/emf/internal/cdo/object/CDOLegacyWrapper.java
cdo,PostgreSQLAdapter,Adapter,https://github.com/eclipse/cdo/blob/master/plugins/org.eclipse.emf.cdo/src/org/eclipse/emf/internal/cdo/object/CDOLegacyWrapper.java
cdo,ContainerEventAdapter,Adapter,https://github.com/eclipse/cdo/blob/master/plugins/org.eclipse.emf.cdo/src/org/eclipse/emf/internal/cdo/object/CDOLegacyWrapper.java
cdo,DNDDropAdapter,Adapter,https://github.com/eclipse/cdo/blob/master/plugins/org.eclipse.emf.cdo/src/org/eclipse/emf/internal/cdo/object/CDOLegacyWrapper.java
cdo,BusinessAdapterFactory,Adapter,https://github.com/eclipse/cdo/blob/master/plugins/org.eclipse.emf.cdo/src/org/eclipse/emf/internal/cdo/object/CDOLegacyWrapper.java
cdo,BusinessAdapterFactory,Factory,https://github.com/eclipse/cdo/blob/master/plugins/org.eclipse.emf.cdo/src/org/eclipse/emf/internal/cdo/object/CDOLegacyWrapper.java
cdt,ParserLogServiceWrapper,Wrapper,https://github.com/eclipse-cdt/cdt/blob/master/core/org.eclipse.cdt.core/parser/org/eclipse/cdt/internal/core/dom/parser/ParserLogServiceWrapper.java
cdt,ErrorParserNamedWrapper,Wrapper,https://github.com/eclipse-cdt/cdt/blob/master/core/org.eclipse.cdt.core/src/org/eclipse/cdt/core/errorparsers/ErrorParserNamedWrapper.java
cdt,ContentLabelProviderWrapper,Wrapper,https://github.com/eclipse-cdt/cdt/blob/master/dsf-gdb/org.eclipse.cdt.dsf.gdb.ui/src/org/eclipse/cdt/dsf/gdb/internal/ui/osview/ContentLabelProviderWrapper.java
cdt,ProcessWrapper,Wrapper,https://github.com/eclipse-cdt/cdt/blob/master/testsrunner/org.eclipse.cdt.testsrunner/src/org/eclipse/cdt/testsrunner/internal/launcher/ProcessWrapper.java
cdt,LocationAdapter,Adapter,https://github.com/eclipse-cdt/cdt/blob/master/testsrunner/org.eclipse.cdt.testsrunner/src/org/eclipse/cdt/testsrunner/internal/launcher/ProcessWrapper.java
cdt,CodeReaderAdapter,Adapter,https://github.com/eclipse-cdt/cdt/blob/master/testsrunner/org.eclipse.cdt.testsrunner/src/org/eclipse/cdt/testsrunner/internal/launcher/ProcessWrapper.java
cdt,PDOMASTAdapter,Adapter,https://github.com/eclipse-cdt/cdt/blob/master/testsrunner/org.eclipse.cdt.testsrunner/src/org/eclipse/cdt/testsrunner/internal/launcher/ProcessWrapper.java
cdt,ProjectIndexerInputAdapter,Adapter,https://github.com/eclipse-cdt/cdt/blob/master/testsrunner/org.eclipse.cdt.testsrunner/src/org/eclipse/cdt/testsrunner/internal/launcher/ProcessWrapper.java
cdt,IndexerInputAdapter,Adapter,https://github.com/eclipse-cdt/cdt/blob/master/testsrunner/org.eclipse.cdt.testsrunner/src/org/eclipse/cdt/testsrunner/internal/launcher/ProcessWrapper.java
cdt,LocationAdapter,Adapter,https://github.com/eclipse-cdt/cdt/blob/master/testsrunner/org.eclipse.cdt.testsrunner/src/org/eclipse/cdt/testsrunner/internal/launcher/ProcessWrapper.java
cdt,BinaryObjectAdapter,Adapter,https://github.com/eclipse-cdt/cdt/blob/master/testsrunner/org.eclipse.cdt.testsrunner/src/org/eclipse/cdt/testsrunner/internal/launcher/ProcessWrapper.java
cdt,WorkbenchRunnableAdapter,Adapter,https://github.com/eclipse-cdt/cdt/blob/master/testsrunner/org.eclipse.cdt.testsrunner/src/org/eclipse/cdt/testsrunner/internal/launcher/ProcessWrapper.java
cdt,MultiBuildConsoleAdapter,Adapter,https://github.com/eclipse-cdt/cdt/blob/master/testsrunner/org.eclipse.cdt.testsrunner/src/org/eclipse/cdt/testsrunner/internal/launcher/ProcessWrapper.java
cdt,CWorkbenchAdapter,Adapter,https://github.com/eclipse-cdt/cdt/blob/master/testsrunner/org.eclipse.cdt.testsrunner/src/org/eclipse/cdt/testsrunner/internal/launcher/ProcessWrapper.java
cdt,DeferredCWorkbenchAdapter,Adapter,https://github.com/eclipse-cdt/cdt/blob/master/testsrunner/org.eclipse.cdt.testsrunner/src/org/eclipse/cdt/testsrunner/internal/launcher/ProcessWrapper.java
cdt,BasicSelectionTransferDragAdapter,Adapter,https://github.com/eclipse-cdt/cdt/blob/master/testsrunner/org.eclipse.cdt.testsrunner/src/org/eclipse/cdt/testsrunner/internal/launcher/ProcessWrapper.java
cdt,CDTViewerDragAdapter,Adapter,https://github.com/eclipse-cdt/cdt/blob/master/testsrunner/org.eclipse.cdt.testsrunner/src/org/eclipse/cdt/testsrunner/internal/launcher/ProcessWrapper.java
cdt,CDTViewerDropAdapter,Adapter,https://github.com/eclipse-cdt/cdt/blob/master/testsrunner/org.eclipse.cdt.testsrunner/src/org/eclipse/cdt/testsrunner/internal/launcher/ProcessWrapper.java
cdt,DelegatingDragAdapter,Adapter,https://github.com/eclipse-cdt/cdt/blob/master/testsrunner/org.eclipse.cdt.testsrunner/src/org/eclipse/cdt/testsrunner/internal/launcher/ProcessWrapper.java
cdt,DocumentAdapter,Adapter,https://github.com/eclipse-cdt/cdt/blob/master/testsrunner/org.eclipse.cdt.testsrunner/src/org/eclipse/cdt/testsrunner/internal/launcher/ProcessWrapper.java
cdt,MITTYAdapter,Adapter,https://github.com/eclipse-cdt/cdt/blob/master/testsrunner/org.eclipse.cdt.testsrunner/src/org/eclipse/cdt/testsrunner/internal/launcher/ProcessWrapper.java
cdt,IListAdapter,Adapter,https://github.com/eclipse-cdt/cdt/blob/master/testsrunner/org.eclipse.cdt.testsrunner/src/org/eclipse/cdt/testsrunner/internal/launcher/ProcessWrapper.java
flume_1,DigestDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
flume_1,EventSinkDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
flume_1,FormatterDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
flume_1,MaskDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
flume_1,SelectDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
flume_1,BatchingDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
flume_1,GunzipDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
flume_1,GzipDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
flume_1,UnbatchingDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
flume_1,BenchmarkInjectDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
flume_1,BenchmarkReportDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
flume_1,BloomCheckDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
flume_1,ChokeDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
flume_1,DelayDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
flume_1,InMemoryDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
flume_1,InsistentAppendDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
flume_1,InsistentOpenDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
flume_1,LatchedDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
flume_1,LazyOpenDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
flume_1,MultiplierDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
flume_1,ReorderDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
flume_1,ValueDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
flume_1,ExceptionTwiddleDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
flume_1,HelloWorldDecorator,Decorator,https://github.com/molgenis/molgenis_apps-legacy/find/testing
wayback,MementoReplayRendererDecorator,Decorator,https://github.com/aaronbinns/wayback/find/WWM-59
wayback,ReplayRendererDecorator,Decorator,https://github.com/aaronbinns/wayback/find/WWM-59
wayback,ReplayRendererDecoratorFactory,Decorator,https://github.com/aaronbinns/wayback/find/WWM-59
wayback,ReplayRendererDecoratorFactory,Factory,https://github.com/aaronbinns/wayback/find/WWM-59
wayback,ReplayParseEventDelegatorVisitor,Visitor,https://github.com/aaronbinns/wayback/find/WWM-59
wayback,ParseEventDelegatorVisitor,Visitor,https://github.com/aaronbinns/wayback/find/WWM-59
wayback,ArchivalUrlResultURIConverterFactory,Factory,https://github.com/aaronbinns/wayback/find/WWM-59
wayback,ARCRecordingProxy,Proxy,https://github.com/aaronbinns/wayback/find/WWM-59
wayback,ARCUnwrappingProxy,Proxy,https://github.com/aaronbinns/wayback/find/WWM-59
wayback,MementoReplayRendererDecorator,Decorator,https://github.com/aaronbinns/wayback/find/WWM-59
wayback,MementoReplayRendererDecorator,Memento,https://github.com/aaronbinns/wayback/find/WWM-59
wayback,MementoConstants,Memento,https://github.com/aaronbinns/wayback/find/WWM-59
wayback,ReplayParseEventDelegatorVisitor,Visitor,https://github.com/aaronbinns/wayback/find/WWM-59
wayback,StringHttpServletResponseWrapper,Wrapper,https://github.com/aaronbinns/wayback/find/WWM-59
wayback,BDBRecordToSearchResultAdapter,Adapter,https://github.com/aaronbinns/wayback/find/WWM-59
wayback,CDXFormatToSearchResultAdapter,Adapter,https://github.com/aaronbinns/wayback/find/WWM-59
wayback,QueryCaptureFilterGroupFactory,Factory,https://github.com/aaronbinns/wayback/find/WWM-59
wayback,Adapter,Adapter,https://github.com/aaronbinns/wayback/find/WWM-59
Get-Another-Label,DatumDecorator,Decorator,https://github.com/ipeirotis/Get-Another-Label/find/master
Get-Another-Label,DawidSkeneDecorator,Decorator,https://github.com/ipeirotis/Get-Another-Label/find/master
Get-Another-Label,Decorator,Decorator,https://github.com/ipeirotis/Get-Another-Label/find/master
Get-Another-Label,WorkerDecorator,Decorator,https://github.com/ipeirotis/Get-Another-Label/find/master
magic-config,DoubleTagDecorator,Decorator,https://github.com/bluemagicsource/magic-config/find/master
magic-config,SingleTagDecorator,Decorator,https://github.com/bluemagicsource/magic-config/find/master
magic-config,TagDecorator,Decorator,https://github.com/bluemagicsource/magic-config/find/master
magic-config,TripleTagDecorator,Decorator,https://github.com/bluemagicsource/magic-config/find/master
magic-config,DecoratorFactory,Decorator,https://github.com/bluemagicsource/magic-config/find/master
magic-config,DecoratorFactory,Factory,https://github.com/bluemagicsource/magic-config/find/master
magic-config,DecoratorFactoryImpl,Decorator,https://github.com/bluemagicsource/magic-config/find/master
magic-config,DecoratorFactoryImpl,Factory,https://github.com/bluemagicsource/magic-config/find/master
platform,Observers,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,RestAPIObserver,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,HiveAxis2ConfigObserver,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,ActivityMediationStatisticsObserver,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,BAMMediationStatisticsObserver,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,ServiceStatisticsAxis2ConfigurationContextObserver,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,ServiceStatisticsAxis2ConfigurationContextObserver,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,Axis2ConfigurationContextObserverImpl,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,Axis2ConfigurationContextObserverImpl,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,ConfigurationContextObserverImpl,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,Axis2ConfigurationContextObserverImpl,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,CassandraAxis2ConfigurationContextObserver,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,Axis2ConfigurationContextObserverImpl,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,CSGAgentObserver,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,CSGAgentObserverImpl,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,CSGServiceObserver,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,ActivityMediationAxis2ConfigurationContextObserver,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,ActivityMediationStatisticsObserver,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,MediationStatsAxis2ConfigurationContextObserver,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,BAMMediationStatisticsObserver,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,ServiceStatisticsAxis2ConfigurationContextObserver,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,DSAxis2ConfigurationContextObserver,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,DeploymentSyncAxis2ConfigurationContextObserver,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,EventAxis2ConfigurationContextObserver,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,STSObserver,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,JAXWSAxis2ConfigurationObserver,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,JMXObserver,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,MediationStatisticsObserver,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,PersistingStatisticsObserver,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,Axis2ConfigurationContextObserverImpl,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,TaskAxis2ConfigurationContextObserver,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,ProxyObserver,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,ProxyServiceParameterObserver,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,RSSManagerAxis2ConfigContextObserver,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,SecurityAxis2ConfigurationContextObserver,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,Axis2ConfigurationContextObserverImpl,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,StatisticsAxis2ConfigurationContextObserver,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,ThrottlingAxis2ConfigurationContextObserver,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,TransactionManagerAxis2ConfigurationContextObserver,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,DiscoveryAxis2ConfigurationContextObserver,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,TargetServiceObserver,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,DiscoveryProxyObserver,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,AbstractSynapseObserver,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,SynapseObserver,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,MessageStoreObserver,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,SynapseObserverTest,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,SimpleLoggingObserver,Observer,https://github.com/bluemagicsource/magic-config/find/master
platform,AbstractProxy,Proxy,https://github.com/bluemagicsource/magic-config/find/master
platform,PaypalNVPProxy,Proxy,https://github.com/bluemagicsource/magic-config/find/master
platform,PaypalSOAPProxy,Proxy,https://github.com/bluemagicsource/magic-config/find/master
platform,SalesforceProxyImpl,Proxy,https://github.com/bluemagicsource/magic-config/find/master
platform,SalesforceProxy,Proxy,https://github.com/bluemagicsource/magic-config/find/master
platform,SalesforceProxyFactory,Proxy,https://github.com/bluemagicsource/magic-config/find/master
platform,SalesforceProxyFactory,Factory,https://github.com/bluemagicsource/magic-config/find/master
platform,AbstractPDPProxy,Proxy,https://github.com/bluemagicsource/magic-config/find/master
platform,PDPProxy,Proxy,https://github.com/bluemagicsource/magic-config/find/master
sample-projects,Visitor,Visitor,https://github.com/bluemagicsource/magic-config/find/master
sample-projects,Visitor,Visitor,https://github.com/bluemagicsource/magic-config/find/master
OpenSIG,Visitor,Visitor,https://github.com/pires/opensignals-android
OpenSIG,ComercialProxy,Proxy,https://github.com/pires/opensignals-android
OpenSIG,ExportacaoProxy,Proxy,https://github.com/pires/opensignals-android
OpenSIG,ImportacaoProxy,Proxy,https://github.com/pires/opensignals-android
graph-collections,SpatialIndexVisitor,Visitor,https://github.com/neo4j-contrib/graph-collections/find/master
TwelveMonkeys,Visitor,Visitor,https://github.com/haraldk/TwelveMonkeys/find/master
logic2j,BaseTermVisitor,Visitor,https://github.com/ltettoni/logic2j/find/master
logic2j,TermVisitor,Visitor,https://github.com/ltettoni/logic2j/find/master
sslr,AstAndTokenVisitor,Visitor,https://github.com/SonarSource/sslr/find/master
sslr,AstVisitor,Visitor,https://github.com/SonarSource/sslr/find/master
sslr,ExecutionFlowVisitor,Visitor,https://github.com/SonarSource/sslr/find/master
sslr,EmptyAlternativeVisitor,Visitor,https://github.com/SonarSource/sslr/find/master
sslr,EmptyRepetitionVisitor,Visitor,https://github.com/SonarSource/sslr/find/master
sslr,EmptyVisitor,Visitor,https://github.com/SonarSource/sslr/find/master
TwelveMonkeys,Log4JContextWrapper,Wrapper,https://github.com/SonarSource/sslr/find/master
TwelveMonkeys,CacheResponseWrapper,Wrapper,https://github.com/SonarSource/sslr/find/master
TwelveMonkeys,SerlvetCacheResponseWrapper,Wrapper,https://github.com/SonarSource/sslr/find/master
TwelveMonkeys,HttpFileUploadRequestWrapper,Wrapper,https://github.com/SonarSource/sslr/find/master
TwelveMonkeys,GZIPResponseWrapper,Wrapper,https://github.com/SonarSource/sslr/find/master
sslr,FirstVisitor,Visitor,https://github.com/SonarSource/sslr/find/master
sslr,MatcherVisitor,Visitor,https://github.com/SonarSource/sslr/find/master
sslr,RuleMatchersVisitor,Visitor,https://github.com/SonarSource/sslr/find/master
sslr,SymbolTableBuilderVisitor,Visitor,https://github.com/SonarSource/sslr/find/master
Emma,InstrVisitor,Visitor,https://github.com/ehelms/Emma/find/master
Emma,AbstractItemVisitor,Visitor,https://github.com/ehelms/Emma/find/master
Emma,IItemVisitor,Visitor,https://github.com/ehelms/Emma/find/master
Emma,AbstractClassDefVisitor,Visitor,https://github.com/ehelms/Emma/find/master
Emma,IAttributeVisitor,Visitor,https://github.com/ehelms/Emma/find/master
Emma,ICONSTANTVisitor,Visitor,https://github.com/ehelms/Emma/find/master
Emma,IClassDefVisitor,Visitor,https://github.com/ehelms/Emma/find/master
Emma,IOpcodeVisitor,Visitor,https://github.com/ehelms/Emma/find/master
